Cedula,Departamento,Sector_Productivo,Producto,Edad,Experiencia_Anios,Hectareas,Ingresos_Mensuales_COP,Monto_Prestamo_COP,Plazo_Meses,Garantia_Respaldada,Subsidio_Gobierno,Tecnologias_Usadas,Tiene_Energia_Solar,Tiene_Riego,Produccion_Anual_Ton,Exporta_Productos,Tasa_Interes_EA,Calificacion_Credito,Credito_Aprobado
,Vichada,Ganadería,Cuero,74,17.0,11.98,9323104.0,152709053.0,48,1.0,0,0,1,0,60.93,0,12.27,4,1
14578238,Magdalena,Piscicultura,Pez_Libri,64,25.0,40.0,14672989.0,86744001.0,24,1.0,1,2,1,0,8.65,1,6.0,3,1
30814992,Risaralda,Piscicultura,Trucha,63,35.0,28.37,9918234.0,62973617.0,24,1.0,1,1,0,0,30.27,1,6.0,5,1
31288948,Atlántico,Porcícola,Cerdo_Mestizo,25,7.0,0.79,1237169.0,96755590.0,60,1.0,0,4,0,1,22.14,0,14.18,5,1
15562067,Vichada,Agricultura,Plátano,27,16.0,21.75,11077999.0,23176716.0,12,1.0,0,0,0,1,67.75,1,10.5,3,1
48791628,Tolima,Agricultura,Maíz,26,30.0,20.69,13657655.0,13956356.0,24,0.0,1,1,1,0,122.39,0,6.6,3,1
37345820,Nariño,Porcícola,Chancho_Gordo,66,36.0,6.14,12097240.0,26762624.0,12,1.0,1,0,1,1,10.22,0,6.0,3,1
45154828,Sucre,Piscicultura,Tilapia,58,44.0,33.97,9090432.0,41493281.0,12,1.0,1,3,1,1,145.81,1,6.0,4,1
30088365,Putumayo,Energía_Solar,Placa_Fotovoltaica,20,32.0,35.25,10332510.0,103314480.0,12,1.0,0,3,0,1,80.09,0,8.32,4,1
68842658,Risaralda,Avicultura,Huevo_Posterior,28,26.0,36.18,14860723.0,170581644.0,12,1.0,0,1,1,1,192.74,1,6.89,5,1
53109628,Nariño,Energía_Solar,Bomba_Solar,29,44.0,36.56,2087402.0,50950255.0,48,1.0,1,2,0,1,114.11,0,6.11,3,1
23021573,Santander,Ganadería,Cuero,27,3.0,0.5,10274877.0,187356592.0,48,0.0,0,4,1,0,154.5,1,13.05,4,1
62827729,Arauca,Ganadería,Carne_Caprina,42,21.0,47.72,4824247.0,191207042.0,60,0.0,0,3,0,1,172.38,0,15.03,5,1
54620658,Caquetá,Avicultura,Huevo_Posterior,66,25.0,40.8,9889284.0,191986398.0,48,0.0,0,2,0,0,177.88,0,13.85,3,1
39933823,La Guajira,Ganadería,Carne_Caprina,66,31.0,45.25,9428255.0,168324733.0,24,1.0,0,4,1,1,104.17,0,8.26,4,1
90155332,Magdalena,Agricultura,Cebolla,42,23.0,1.27,2979087.0,75945883.0,48,1.0,0,3,1,0,79.95,0,11.33,4,1
94461358,Valle del Cauca,Energía_Solar,Secador_Solar,28,34.0,46.73,3735802.0,19173363.0,24,0.0,1,4,0,0,112.54,0,7.27,4,1
65519128,Huila,Energía_Solar,Bomba_Solar,71,36.0,40.58,9627140.0,115919653.0,24,1.0,0,0,0,0,81.01,0,7.91,4,1
61509697,Caldas,Ganadería,Carne_Bovina,53,31.0,41.94,2620865.0,113942882.0,12,0.0,1,1,0,0,48.9,1,10.32,4,1
96966281,Vichada,Agricultura,Hortalizas,56,6.0,5.12,4565568.0,170745275.0,60,0.0,1,3,0,0,65.46,1,10.62,3,1
17136029,Antioquia,Ganadería,Leche,70,32.0,37.07,12660487.0,199218255.0,12,1.0,1,3,0,1,47.32,0,6.0,3,1
97350522,Caquetá,Avicultura,Pavo,43,30.0,48.02,5444699.0,104090675.0,12,0.0,1,0,1,0,54.62,0,8.5,4,1
69994988,Bolívar,Tecnología_Agrícola,Drones_Agrícolas,31,11.0,34.09,7730454.0,72314786.0,48,1.0,1,3,0,1,19.63,1,6.34,3,1
46869124,Valle del Cauca,Agricultura,Hortalizas,56,10.0,28.74,14164193.0,41250834.0,48,0.0,1,3,1,0,85.87,0,6.84,3,1
31496823,Santander,Agricultura,Yuca,73,23.0,47.31,4025517.0,5935966.0,24,0.0,1,3,1,0,47.82,0,8.58,3,1
16285088,Arauca,Energía_Solar,Secador_Solar,57,7.0,22.43,6332689.0,104277170.0,48,1.0,1,3,1,0,90.22,0,6.16,2,0
59907857,Vichada,Ganadería,Carne_Bovina,18,31.0,30.17,9411700.0,113326140.0,48,1.0,1,3,1,0,158.65,0,6.0,4,1
89569119,Cesar,Piscicultura,Pez_Gato,73,37.0,24.08,11525813.0,165863004.0,36,0.0,1,2,1,0,90.21,0,6.0,4,1
81021806,La Guajira,Tecnología_Agrícola,Automatización_Invernadero,71,21.0,46.68,13603478.0,103392509.0,24,1.0,0,3,0,0,190.97,0,8.52,4,1
17468810,Nariño,Agricultura,Hortalizas,21,33.0,4.27,13799716.0,183711328.0,24,1.0,1,0,0,0,30.42,0,6.0,4,1
11635156,Guainía,Piscicultura,Pez_Gato,47,18.0,25.31,11828289.0,127476278.0,36,1.0,1,3,0,1,170.2,0,6.0,3,1
35301054,Caldas,Agricultura,Papa,29,19.0,34.5,4042298.0,168865566.0,24,0.0,1,4,0,0,50.4,0,8.52,3,1
87264088,Nariño,Ganadería,Leche,73,13.0,39.7,1152292.0,33918838.0,60,1.0,0,4,0,1,186.85,0,12.66,5,1
15001045,Córdoba,Avicultura,Pavo,52,,29.36,6249590.0,171790545.0,60,1.0,0,0,1,1,46.2,1,12.43,3,1
81572282,Chocó,Ganadería,Carne_Bovina,30,9.0,45.49,2809994.0,136653052.0,36,0.0,1,2,0,1,149.65,1,11.12,2,0
38267184,Guaviare,Tecnología_Agrícola,Automatización_Invernadero,69,15.0,47.13,10887505.0,38195441.0,48,1.0,0,0,0,1,13.36,0,11.85,4,1
14345760,Norte de Santander,Piscicultura,Pez_Libri,48,3.0,3.68,10188054.0,42003894.0,60,1.0,1,2,1,0,126.33,0,6.0,3,1
33930984,Córdoba,Ganadería,Leche,55,26.0,20.42,1424397.0,185667621.0,36,1.0,1,1,0,1,44.52,0,9.24,3,1
46805730,Antioquia,Agricultura,Maíz,60,27.0,1.66,12679632.0,11281995.0,60,1.0,1,4,0,0,134.36,0,6.0,1,0
48019582,La Guajira,Ganadería,Carne_Caprina,40,42.0,16.81,4332154.0,95194314.0,12,1.0,1,4,1,0,127.53,1,6.0,5,1
68720660,Caldas,Ganadería,Carne_Bovina,21,15.0,27.07,6937624.0,66127682.0,36,1.0,1,4,1,1,184.82,0,6.0,3,1
65229238,Bolívar,Agricultura,Cebolla,69,32.0,45.58,10284659.0,134690101.0,24,1.0,1,2,0,1,125.71,0,6.0,2,0
28100699,Antioquia,Ganadería,Leche,33,18.0,42.4,6897747.0,168727731.0,60,1.0,1,0,1,1,82.24,0,6.0,4,1
11722320,Boyacá,Ganadería,Carne_Caprina,24,20.0,6.81,7066287.0,75273734.0,24,1.0,1,2,0,0,39.52,1,6.0,5,1
23298372,Córdoba,Porcícola,Cerdo_Mestizo,39,21.0,5.11,1731918.0,88245907.0,36,0.0,1,4,0,0,131.83,0,10.08,4,1
39702914,Bolívar,Porcícola,Chancho_Gordo,46,8.0,29.67,6500498.0,196473968.0,60,1.0,1,4,0,1,24.16,0,6.83,1,0
91550308,Chocó,Porcícola,Cerdo_Mestizo,28,8.0,26.84,11660840.0,157863719.0,24,1.0,1,4,1,1,165.87,0,6.0,3,1
41657524,Atlántico,Agricultura,Cebolla,73,8.0,13.69,13795504.0,179954806.0,48,0.0,0,4,0,0,50.22,0,13.33,3,1
,Huila,Agricultura,Papa,50,26.0,45.02,6671659.0,90558633.0,48,1.0,0,1,1,0,105.31,0,10.55,4,1
40413513,Guainía,Porcícola,Lechón,46,16.0,46.4,6814919.0,50644860.0,12,1.0,1,4,0,1,119.59,0,6.0,4,1
35329097,Chocó,Ganadería,Carne_Bovina,56,43.0,20.43,10777305.0,85313376.0,36,1.0,0,2,1,1,73.14,0,8.13,3,1
22243026,Tolima,Agricultura,Papa,29,44.0,44.57,14187362.0,144637924.0,24,1.0,1,4,1,0,133.11,0,6.0,4,1
66024141,Meta,Avicultura,Codorniz,24,7.0,19.51,4592265.0,26338929.0,12,1.0,0,3,0,1,50.79,0,11.95,4,1
85356616,Cesar,Avicultura,Codorniz,72,15.0,36.97,7050048.0,57741476.0,36,0.0,1,1,0,1,7.89,0,10.21,5,1
27864557,Putumayo,Piscicultura,Pez_Gato,56,17.0,24.06,12102820.0,14094001.0,48,1.0,0,4,1,1,191.89,0,7.58,4,1
16195200,Putumayo,Agricultura,Plátano,59,32.0,6.57,9457649.0,89307809.0,24,0.0,1,3,0,1,64.69,1,6.43,4,1
81086130,Atlántico,Avicultura,Codorniz,65,0.0,46.43,2370326.0,166351919.0,60,1.0,0,2,0,0,142.98,1,12.94,4,0
63363404,Cundinamarca,Piscicultura,Tilapia,43,11.0,22.98,9713805.0,9809419.0,48,,1,1,0,1,102.0,1,10.25,3,1
94729603,Norte de Santander,Avicultura,Pollo_Parrillero,57,5.0,36.86,3451797.0,136688088.0,60,0.0,0,4,0,0,134.13,0,16.44,3,1
52489277,Magdalena,Avicultura,Huevo_Posterior,26,40.0,18.68,8045066.0,186836696.0,60,1.0,0,2,0,1,23.08,0,9.38,4,1
23832640,Cundinamarca,Avicultura,Huevo_Posterior,58,4.0,1.43,8313266.0,51200933.0,24,1.0,1,3,0,1,104.25,0,6.0,3,1
76360176,Sucre,Piscicultura,Tilapia,51,15.0,5.48,13242088.0,140258794.0,24,1.0,0,1,1,1,79.05,0,8.44,3,1
40061031,Boyacá,Agricultura,Frutas,62,17.0,25.06,7367419.0,195144871.0,60,1.0,0,4,0,0,90.92,0,11.69,5,1
77201057,Valle del Cauca,Porcícola,Cerdo_Mestizo,30,17.0,34.65,4768082.0,192644222.0,12,0.0,1,2,0,1,193.28,0,9.45,4,1
71902171,Chocó,Piscicultura,Pez_Libri,72,0.0,17.07,4079722.0,50811193.0,60,0.0,0,1,1,1,28.12,0,16.06,4,0
90197726,Guaviare,Porcícola,Lechón,72,18.0,34.93,13214377.0,24564555.0,60,1.0,1,3,1,1,151.19,0,6.0,4,1
95072967,Guaviare,Agricultura,Arroz,53,7.0,35.08,3228354.0,33915095.0,24,1.0,0,4,0,0,66.74,0,11.81,2,0
75812633,Valle del Cauca,Agricultura,Cacao,42,2.0,35.34,6847334.0,141896955.0,36,1.0,0,1,0,0,58.78,0,12.21,4,1
97220897,La Guajira,Energía_Solar,Placa_Fotovoltaica,41,24.0,24.88,3457858.0,146522981.0,48,0.0,1,3,0,1,54.88,0,9.19,5,1
,Quindío,Porcícola,Cerdo_Mestizo,61,4.0,45.79,11780917.0,136476130.0,24,1.0,0,3,0,0,70.41,0,10.44,3,1
91052418,Meta,Tecnología_Agrícola,Drones_Agrícolas,34,39.0,24.72,7536091.0,70535286.0,12,1.0,1,2,1,1,72.07,0,6.0,4,1
96601594,Meta,Avicultura,Huevo_Posterior,19,18.0,22.79,5786240.0,38106503.0,48,1.0,1,3,1,0,54.88,1,6.0,4,1
46213003,Guainía,Piscicultura,Pez_Gato,30,17.0,10.37,5927615.0,118248413.0,24,0.0,0,3,1,1,133.83,1,12.89,3,1
26689088,Atlántico,Porcícola,Cerdo_Mestizo,48,30.0,15.73,12901442.0,99317687.0,24,1.0,1,0,1,0,10.5,0,6.0,2,0
98720437,Tolima,Energía_Solar,Iluminación_Solar,46,32.0,2.6,8663590.0,147122659.0,36,0.0,0,3,0,0,67.13,1,12.91,3,1
17102173,Guainía,Piscicultura,Pez_Gato,67,17.0,31.86,10993723.0,91065215.0,12,0.0,0,4,1,0,56.76,0,11.17,3,1
55388538,Sucre,Piscicultura,Trucha,45,38.0,12.8,13537947.0,71034740.0,12,1.0,0,1,1,1,150.53,0,7.59,4,1
48720111,Huila,Agricultura,Plátano,44,15.0,15.56,13604732.0,62228323.0,24,1.0,1,4,0,1,30.15,0,6.0,5,1
58515838,Norte de Santander,Ganadería,Carne_Caprina,32,15.0,38.66,5464829.0,46236712.0,36,1.0,1,4,0,1,188.2,1,6.0,2,0
71356950,Santander,Porcícola,Cerdo_Encaste,48,37.0,16.7,14324808.0,56820543.0,24,1.0,0,2,0,1,34.93,0,7.92,3,1
32064334,Arauca,Agricultura,Cacao,57,40.0,12.49,1153238.0,23491936.0,60,1.0,1,0,0,0,74.64,0,8.14,4,1
24681316,Cauca,Agricultura,Cebolla,32,6.0,8.87,6151065.0,72637117.0,60,1.0,1,0,1,1,40.74,0,7.99,5,1
71681549,Caquetá,Ganadería,Carne_Bovina,50,13.0,38.86,13520344.0,12131113.0,36,1.0,0,4,1,1,58.05,1,8.04,4,1
81209537,Santander,Agricultura,Maíz,37,42.0,6.92,4699844.0,41350700.0,24,1.0,1,1,1,0,152.44,0,6.0,4,1
58840101,Caldas,Agricultura,Café,59,24.0,22.96,4677757.0,150620237.0,36,0.0,1,0,1,1,95.8,0,10.88,4,1
72468859,Guaviare,Ganadería,Cuero,29,31.0,25.59,5097236.0,68466453.0,24,0.0,0,0,1,1,33.35,0,13.97,4,1
60305761,Boyacá,Tecnología_Agrícola,Automatización_Invernadero,54,37.0,34.53,9494850.0,135306218.0,24,1.0,0,4,0,1,10.28,1,8.65,2,0
39367077,Nariño,Piscicultura,Tilapia,26,21.0,31.85,7024325.0,144792414.0,60,1.0,1,0,0,1,46.75,0,7.86,3,1
71580593,Vichada,Agricultura,Maíz,40,15.0,40.63,11119635.0,118331142.0,48,0.0,1,2,1,1,189.17,0,7.56,3,1
60011985,Boyacá,Agricultura,Cebolla,25,28.0,2.72,13507731.0,191946060.0,12,1.0,1,4,1,1,169.22,0,6.0,1,0
84062621,Sucre,Porcícola,Lechón,49,15.0,15.17,10373631.0,9180774.0,12,1.0,0,0,1,1,88.59,0,10.53,3,1
42843745,Chocó,Ganadería,Carne_Bovina,65,11.0,14.37,3703427.0,149037267.0,36,1.0,1,0,0,0,96.92,0,8.08,4,1
29350835,Caquetá,Avicultura,Pollo_Parrillero,31,16.0,7.73,14044083.0,191963396.0,12,0.0,1,0,1,1,179.97,0,6.95,2,0
79562616,Valle del Cauca,Porcícola,Cerdo_Mestizo,44,36.0,14.81,4555799.0,173142987.0,60,1.0,1,4,1,0,118.68,1,6.0,2,0
70084389,Bolívar,Avicultura,Pavo,42,26.0,15.83,2928499.0,37739075.0,48,1.0,0,1,0,1,176.27,0,13.88,4,1
67597408,Guaviare,Agricultura,Cebolla,30,24.0,26.33,2077535.0,68729960.0,24,1.0,1,3,1,1,98.88,1,6.0,2,0
20320855,Caldas,Porcícola,Lechón,72,12.0,33.35,8800049.0,38628109.0,24,0.0,0,0,0,0,40.82,1,15.07,2,0
28130254,Cauca,Agricultura,Hortalizas,38,7.0,19.36,2415427.0,122255131.0,60,0.0,1,3,0,0,145.46,0,10.61,5,1
81766557,Tolima,Tecnología_Agrícola,Automatización_Invernadero,62,4.0,36.11,2770618.0,143876656.0,12,1.0,1,3,1,1,105.75,0,6.62,1,0
89945266,Valle del Cauca,Piscicultura,Tilapia,48,11.0,17.14,5060433.0,66829385.0,24,1.0,1,0,0,0,134.02,1,6.89,3,1
53558992,Córdoba,Ganadería,Carne_Caprina,54,40.0,14.87,4799473.0,110203782.0,12,1.0,0,0,0,0,32.29,0,11.23,1,0
61628164,Cesar,Agricultura,Yuca,65,2.0,27.29,9380201.0,139729511.0,60,1.0,1,3,1,1,129.87,0,6.0,4,1
75377052,Tolima,Agricultura,Cacao,60,34.0,1.67,12397783.0,87161264.0,24,1.0,1,1,1,1,77.07,0,6.0,4,1
97349431,Chocó,Porcícola,Cerdo_Encaste,71,32.0,4.45,11611165.0,171533028.0,36,0.0,1,3,0,1,67.07,0,6.27,1,0
91251088,Cauca,Agricultura,Papa,22,21.0,21.19,4527279.0,155452237.0,48,1.0,1,1,1,0,134.62,0,6.78,4,1
45409403,Meta,Piscicultura,Trucha,30,43.0,47.17,4283409.0,17609781.0,12,0.0,0,2,0,1,118.86,1,12.27,2,0
26045907,Boyacá,Agricultura,Papa,45,8.0,36.21,14514240.0,126119433.0,12,1.0,1,1,1,0,130.17,1,6.0,3,1
,Vaupés,Porcícola,Chancho_Gordo,60,40.0,4.86,916955.0,50888482.0,12,1.0,1,4,1,1,193.1,0,6.0,4,1
58458273,Guainía,Avicultura,Pollo_Parrillero,42,17.0,42.39,13292032.0,113716062.0,12,1.0,1,0,0,1,140.54,0,6.0,2,0
25734209,Magdalena,Avicultura,Huevo_Posterior,68,28.0,36.75,3636145.0,191593246.0,60,0.0,1,2,0,1,128.54,0,10.59,3,1
79800140,Sucre,Avicultura,Huevo_Posterior,52,38.0,30.74,14251437.0,176417091.0,60,0.0,1,3,0,1,123.1,0,7.79,3,1
46081386,Quindío,Agricultura,Hortalizas,64,26.0,41.1,5660763.0,83880699.0,60,1.0,1,1,0,0,80.34,0,7.61,5,1
83658410,Arauca,Agricultura,Arroz,56,35.0,20.5,7052995.0,61845202.0,60,1.0,0,2,1,1,168.0,1,10.04,5,1
67395058,Cesar,Porcícola,Cerdo_Encaste,24,44.0,11.46,10841113.0,50709120.0,24,0.0,1,4,0,1,76.81,1,6.0,4,1
35827438,Boyacá,Ganadería,Carne_Ovina,55,16.0,25.85,9144901.0,108840400.0,60,1.0,1,1,0,1,140.35,0,7.99,5,1
26663288,Vichada,Ganadería,Carne_Bovina,49,33.0,27.67,5314738.0,27278448.0,24,1.0,1,3,1,0,59.34,0,6.0,4,1
23081782,Meta,Agricultura,Yuca,20,2.0,27.15,8664399.0,112108627.0,36,1.0,1,3,0,1,30.4,0,6.0,5,1
69387253,Bolívar,Agricultura,Cebolla,62,4.0,28.47,11176038.0,5260060.0,60,0.0,0,1,0,0,26.82,0,14.82,3,1
53669391,Caquetá,Agricultura,Cebolla,56,13.0,47.46,1401156.0,68150678.0,36,1.0,1,4,0,1,127.28,0,6.29,4,1
78181511,Caldas,Energía_Solar,Secador_Solar,54,2.0,45.16,959030.0,47887191.0,60,1.0,0,0,1,0,66.26,1,15.24,4,1
48660995,Norte de Santander,Agricultura,Cacao,72,22.0,43.85,7304551.0,194387664.0,36,1.0,0,0,1,1,55.73,1,9.79,5,1
,Guaviare,Piscicultura,Camarón,67,38.0,40.17,2672080.0,146812252.0,48,1.0,0,3,1,1,118.82,1,9.89,1,0
33240984,Arauca,Agricultura,Cacao,39,29.0,47.2,10233689.0,73182409.0,36,0.0,1,4,0,0,6.11,1,6.65,2,0
32383810,Sucre,Porcícola,Cerdo_Encaste,25,44.0,5.38,3839545.0,23104792.0,24,0.0,1,3,0,1,50.0,1,7.59,5,1
75438362,Boyacá,Ganadería,Cuero,34,22.0,13.62,6946486.0,105776116.0,12,0.0,0,0,0,0,68.77,1,14.23,4,1
58566364,Caquetá,Energía_Solar,Bomba_Solar,69,26.0,25.01,3606927.0,46622337.0,36,1.0,1,3,0,1,141.97,0,6.43,5,1
28727583,Caquetá,Energía_Solar,Iluminación_Solar,44,9.0,42.4,8588467.0,109603761.0,12,1.0,1,1,0,1,109.46,0,6.24,4,1
79019569,Atlántico,Ganadería,Carne_Bovina,50,24.0,25.51,2447959.0,167895659.0,48,0.0,1,1,0,0,171.34,0,10.73,4,1
45156028,Risaralda,Tecnología_Agrícola,Sensores_Humedad,63,12.0,37.53,1128117.0,125079548.0,48,0.0,1,4,0,1,67.57,0,10.1,3,1
30568697,Santander,Tecnología_Agrícola,Riego_Goteo,34,15.0,7.38,1526069.0,128588742.0,24,0.0,1,0,1,1,59.99,0,11.19,3,1
31900338,Vaupés,Avicultura,Pavo,59,40.0,12.99,14350470.0,110500906.0,24,0.0,0,4,0,0,7.61,1,9.53,4,1
51311634,Vaupés,Energía_Solar,Bomba_Solar,29,33.0,36.72,2820464.0,185816798.0,36,1.0,1,4,0,1,190.39,0,6.0,5,1
49902996,Santander,Agricultura,Cebolla,65,36.0,8.65,10860391.0,186721023.0,60,0.0,1,0,1,1,100.8,0,8.15,4,1
,Quindío,Piscicultura,Pez_Libri,63,21.0,17.89,1764552.0,104981024.0,48,0.0,1,2,0,0,101.0,0,9.91,3,1
15723601,Meta,Agricultura,Plátano,44,16.0,13.61,2335877.0,64623100.0,12,1.0,0,2,0,1,184.76,0,11.72,4,1
26618153,Santander,Agricultura,Yuca,65,22.0,17.82,8026043.0,94619466.0,60,1.0,1,3,1,1,58.69,0,6.0,4,1
99165628,Valle del Cauca,Tecnología_Agrícola,Drones_Agrícolas,25,35.0,35.56,7401167.0,41378793.0,48,1.0,1,2,1,0,67.09,0,6.0,5,1
12382357,Caquetá,Ganadería,Carne_Caprina,40,8.0,18.71,14312440.0,129087141.0,36,0.0,0,1,0,0,131.61,0,12.44,3,1
85012933,Magdalena,Porcícola,Cerdo_Encaste,59,1.0,27.99,14216663.0,102518005.0,48,1.0,1,4,1,0,157.25,0,6.0,2,0
23630084,La Guajira,Avicultura,Codorniz,66,31.0,5.45,11870443.0,25143593.0,24,1.0,1,3,0,1,140.16,0,6.0,3,1
62576779,Guaviare,Energía_Solar,Secador_Solar,46,21.0,40.35,9349846.0,43541317.0,12,0.0,1,4,1,1,157.95,0,7.28,3,1
90890201,Cauca,Tecnología_Agrícola,Riego_Goteo,67,42.0,18.81,7260437.0,98528231.0,12,0.0,1,0,1,1,115.45,0,7.02,5,1
92537517,Tolima,Agricultura,Frutas,37,12.0,32.6,5857735.0,178079853.0,24,1.0,0,2,0,1,172.7,0,10.92,1,0
98132129,Boyacá,Agricultura,Cebolla,33,7.0,36.41,14248643.0,115446191.0,60,1.0,1,0,1,0,110.47,0,6.0,5,1
26099248,Santander,Ganadería,Carne_Caprina,34,0.0,10.88,9361305.0,137899325.0,24,0.0,1,3,1,1,46.64,0,8.04,5,0
24677069,Norte de Santander,Agricultura,Papa,33,16.0,44.29,9022830.0,71110567.0,12,0.0,1,1,0,1,108.8,0,8.49,2,0
85589337,Magdalena,Agricultura,Frutas,36,11.0,31.0,4092996.0,116425222.0,36,1.0,1,2,1,1,142.88,0,6.64,5,1
22433196,Boyacá,Ganadería,Carne_Bovina,73,3.0,21.72,1463109.0,92239065.0,60,0.0,0,0,0,0,131.06,1,18.02,3,1
49010202,Arauca,Avicultura,Pavo,73,12.0,9.53,14221678.0,133530333.0,48,1.0,1,2,0,1,49.36,0,6.0,4,1
44626632,Quindío,Piscicultura,Trucha,25,30.0,47.14,5255041.0,14862235.0,36,1.0,1,4,1,0,9.17,0,6.0,2,0
87998328,Arauca,Ganadería,Carne_Caprina,55,40.0,37.88,7084764.0,101193542.0,60,1.0,0,1,0,0,51.24,1,11.55,5,1
63237806,Antioquia,Porcícola,Chancho_Gordo,55,6.0,10.8,2427887.0,62718562.0,12,1.0,1,2,0,1,196.82,1,7.71,4,1
22457080,Risaralda,Agricultura,Arroz,70,22.0,17.22,12684325.0,68606087.0,12,0.0,1,1,1,0,37.71,0,6.0,5,1
11222869,Sucre,Agricultura,Maíz,46,23.0,40.58,1192372.0,192378899.0,36,0.0,1,4,1,0,93.41,1,9.53,4,1
92716910,Quindío,Avicultura,Pollo_Parrillero,58,4.0,34.94,12642669.0,40625488.0,60,1.0,0,4,1,1,128.03,1,8.78,4,1
60066487,Putumayo,Piscicultura,Tilapia,53,4.0,38.41,2792047.0,65692824.0,48,1.0,1,0,0,1,176.02,0,10.12,2,0
13125354,Vaupés,Avicultura,Codorniz,43,16.0,22.34,13389210.0,104429052.0,48,1.0,1,3,0,1,152.29,1,6.0,2,0
72802750,Putumayo,Agricultura,Cebolla,48,29.0,35.97,11162771.0,173290255.0,24,1.0,0,0,0,1,181.88,0,10.9,3,1
19818159,Nariño,Energía_Solar,Placa_Fotovoltaica,61,8.0,19.63,3138318.0,86250666.0,36,1.0,1,1,0,0,121.27,0,9.25,5,1
21145552,Huila,Piscicultura,Pez_Gato,29,5.0,10.96,8834615.0,150053730.0,60,1.0,0,0,1,0,173.2,0,11.71,2,0
25152994,Guainía,Piscicultura,Pez_Gato,72,24.0,31.82,5239720.0,171992949.0,36,1.0,1,2,1,1,53.5,0,6.0,5,1
85191987,Vaupés,Piscicultura,Pez_Gato,34,18.0,48.81,3330910.0,65453189.0,48,1.0,0,0,0,1,86.68,1,14.13,5,1
32937902,Valle del Cauca,Energía_Solar,Iluminación_Solar,32,15.0,15.87,13000387.0,81586286.0,60,1.0,0,3,0,1,168.91,1,10.0,3,1
,Magdalena,Piscicultura,Pez_Gato,26,20.0,23.32,6530023.0,74528464.0,12,0.0,0,3,1,1,65.79,1,12.84,3,1
77744469,Antioquia,Piscicultura,Pez_Gato,56,1.0,33.86,6459321.0,167406883.0,12,1.0,1,1,1,0,174.37,0,6.77,5,1
84588685,Quindío,Tecnología_Agrícola,Riego_Goteo,59,9.0,27.3,3212391.0,13647638.0,60,1.0,1,4,0,0,73.26,0,6.66,2,0
52758171,Cauca,Avicultura,Pavo,65,15.0,42.25,6239533.0,65142112.0,36,0.0,1,3,1,0,73.32,1,6.98,3,1
10067661,Boyacá,Ganadería,Cuero,29,36.0,38.21,13176959.0,137484669.0,36,1.0,0,1,0,1,62.5,0,8.74,2,0
17585153,Sucre,Porcícola,Lechón,49,14.0,3.39,5956428.0,115261482.0,12,1.0,1,3,1,0,109.84,0,6.0,5,1
33335437,Norte de Santander,Ganadería,Carne_Ovina,42,12.0,49.92,14312771.0,90076425.0,12,1.0,1,3,1,1,26.68,1,6.0,4,1
20466615,Nariño,Agricultura,Maíz,56,12.0,37.74,14237586.0,110289904.0,48,0.0,0,4,1,0,8.28,0,12.23,3,1
44861938,Putumayo,Piscicultura,Pez_Gato,35,31.0,43.26,2857561.0,43528994.0,60,1.0,1,2,0,1,179.59,0,6.0,3,1
96787694,Nariño,Tecnología_Agrícola,Drones_Agrícolas,32,44.0,32.73,3317820.0,88989741.0,36,0.0,1,1,0,1,185.86,0,8.75,3,1
12966422,Cauca,Tecnología_Agrícola,Riego_Goteo,49,7.0,42.89,13049972.0,102832082.0,48,1.0,1,3,0,1,16.16,0,6.0,2,0
60154221,Nariño,Ganadería,Carne_Caprina,23,42.0,6.06,6377205.0,180731879.0,36,0.0,0,3,1,1,110.39,0,12.1,5,1
13708654,Meta,Piscicultura,Pez_Libri,61,17.0,17.71,862111.0,55862857.0,12,1.0,0,0,1,1,108.4,0,13.03,4,1
67647084,Vaupés,Agricultura,Cebolla,60,35.0,43.88,4688980.0,174226558.0,60,1.0,1,2,1,0,75.11,0,6.0,4,1
52573305,Huila,Tecnología_Agrícola,Riego_Goteo,69,25.0,10.48,9286332.0,130627073.0,24,1.0,1,4,1,0,114.21,1,6.0,3,1
54653349,Cesar,Tecnología_Agrícola,Automatización_Invernadero,52,9.0,4.37,12149577.0,8966462.0,60,1.0,0,1,1,1,92.17,0,10.71,4,1
15872354,Cundinamarca,Piscicultura,Tilapia,51,30.0,39.51,2694118.0,146303111.0,24,1.0,0,3,0,0,98.44,0,12.04,3,1
57756479,Guaviare,Avicultura,Codorniz,55,32.0,41.86,2369687.0,11932616.0,48,0.0,1,1,1,0,151.31,0,10.16,4,1
92649048,Norte de Santander,Porcícola,Cerdo_Encaste,73,28.0,8.55,13893716.0,199489320.0,24,0.0,1,4,0,0,105.67,0,6.0,4,1
90123510,Caldas,Piscicultura,Pez_Libri,71,4.0,42.79,11466307.0,175164154.0,24,0.0,1,2,0,0,65.41,1,7.92,2,0
19810404,Guainía,Agricultura,Frutas,74,12.0,34.5,9174870.0,62982031.0,48,0.0,0,0,0,0,116.71,0,15.33,2,0
96205129,Sucre,Ganadería,Carne_Caprina,22,0.0,26.24,11722452.0,55195190.0,60,1.0,1,2,0,1,128.51,0,6.62,4,0
16292518,Vichada,Porcícola,Cerdo_Mestizo,35,22.0,41.6,6889732.0,79381011.0,48,1.0,0,0,1,1,132.8,0,10.39,2,0
